text,label
මේක මාව පුදුමයෙන් පුදුමයට පත් කළා.,surprise
ඔයාගේ ක්‍රියාව පුදුම සහගතයි.,surprise
මම හිතුවේ නැහැ එයා මේ වගේ දෙයක් කරයි කියලා.,surprise
මේක ඇත්තටම විශ්වාස කරන්න බැරි දෙයක් නේද?,surprise
අනේ අපොයි! මට කතා කරගන්න බැහැ.,surprise
මේක මට හරිම පුදුමයක් වුණා.,surprise
ඔයා ඇත්තටම මාව කම්පනයට පත් කළා.,surprise
මේක හරිම පුදුම සහගතයි.,surprise
මම හිතුවේ නැහැ මේ වගේ දෙයක් වෙයි කියලා.,surprise
මේක ඇත්තටම හරිම පුදුමයක්.,surprise
මට මේක හිතාගන්න බැහැ.,surprise
මේක හරිම පුදුම සහගත සිදුවීමක්.,surprise
මම පුදුම වුණා ඔයාගේ ආගමනය ගැන.,surprise
මේක හරිම පුදුම සහගත ආරංචියක්.,surprise
මට මේක දිරවගන්න බෑ.,surprise
මේක හරිම පුදුම සහගත මොහොතක්.,surprise
මම පුදුම වුණා ඒක සිද්ධ වුණා කියලා.,surprise
මේක හරිම පුදුම සහගත නිමාවක්.,surprise
"අනේ, මේක පුදුමයි!",surprise
මේක හරිම පුදුම සහගත ගමනක්.,surprise
ඔයා ඇත්තටම පුදුමයි නේද?,surprise
මම පුදුම වුණා ඔයාගේ තීරණය ගැන.,surprise
මේක හරිම පුදුම සහගත ක්‍රියාවක්.,surprise
"අනේ, මේක අනපේක්ෂිතයි!",surprise
මට මේක විශ්වාස කරන්න හරිම අමාරුයි.,surprise
මේක හරිම පුදුම සහගත වෙනසක්.,surprise
මම පුදුම වුණා ඒක මෙච්චර ඉක්මනට කළා කියලා.,surprise
මේක හරිම පුදුම සහගත ආරම්භයක්.,surprise
"අනේ, මේක සිදුවෙයි කියලා හිතුවේ නැහැ!",surprise
මට මේක හිතාගන්නවත් බෑ.,surprise
මේක හරිම පුදුම සහගත අවසානයක්.,surprise
මම පුදුම වුණා ඒක දකිද්දි.,surprise
මේක හරිම පුදුම සහගත ප්‍රවෘත්තියක්.,surprise
මේක ඇත්තටමද?,surprise
කොහොමද එහෙම වුණේ!,surprise
මට කම්පනයක් දැනුනා.,surprise
මේක හරිම පුදුමයි.,surprise
මම හිතුවේ නැහැ ඒක වෙයි කියලා.,surprise
මේක ඇත්තටම අනපේක්ෂිතයි.,surprise
අනේ! මොනතරම් පුදුමයක්ද!,surprise
මේක මගේ ඇස් අදහාගන්න බෑ.,surprise
මට මේක විශ්වාස කරන්න බැහැ.,surprise
මේක හීනයක් වගේ.,surprise
අනේ! අප්පට සිරි!,surprise
මේක හරිම අපූරුයි.,surprise
මේක ඇත්තටමද කියලා හිතාගන්න බෑ.,surprise
අනේ! මේක නම් මාර වැඩක්.,surprise
මට මේක හිතාගන්නවත් බැහැ.,surprise
ඔයා ඇත්තටමද ඒක කළේ?,surprise
අනේ! මම හිතුවේ නැහැ.,surprise
මම පුදුම වුණා ඔයා ඒක කියපු එකට.,surprise
අනේ! මේක ඇත්ත වෙන්න බෑ.,surprise
මට මේක දිරවගන්න බැහැ.,surprise
මේක හරිම පුදුම සහගත අත්දැකීමක්.,surprise
අනේ! මොනතරම් අසාමාන්‍යද!,surprise
මට මේක ගැන කතා කරන්න වචන නැහැ.,surprise
අනේ! මේක සිදුවෙයි කියලා හිතුවේ නැහැ.,surprise
මගේ පුදුමයට සීමාවක් නැහැ.,surprise
මේක හිතාගන්න බැරි තරම් පුදුමයි.,surprise
"අනේ, මට කියන්න වචන නැහැ.",surprise
මේක ඇත්තටමද සිදුවුණේ?,surprise
මම පුදුමයට පත් වුණා.,surprise
කොහොමද මේක සිද්ධ වුණේ?,surprise
මේක මට හරිම කම්පනයක්.,surprise
ඔයා මාව පුදුමයෙන් කම්පනයට පත් කළා.,surprise
මම හිතුවේ නැහැ එහෙම දෙයක් කරයි කියලා.,surprise
මේක ඇත්තටම පුදුම සහගතයි!,surprise
"අනේ, මගේ දෙවියනේ!",surprise
මම පුදුමයෙන් බිම බලා ගත්තා.,surprise
මේක හරිම විශ්මයජනකයි.,surprise
ඔයා මාව අන්දමන්ද කළා.,surprise
මම කවදාවත් මේ වගේ දෙයක් දැකලා නැහැ.,surprise
මේක ඇත්තටම පුදුමයි කියලා මට හිතුණා.,surprise
අනේ! මාර පුදුමයක්!,surprise
අත්භූත ගැහැණු කෙනෙක් මගේ පස්සෙන් එනවා වගේ දැනෙනවා.,fear
ඇගේ සෙවණැල්ල දැක්කම ඇඟ සීතල වුණා.,fear
මේ කොඩිවිනේ මාව පිස්සෙක් කරයි.,fear
අඳුරු කාමරේ ඇස් දෙකක් දිලිසෙනවා දැක්කා.,fear
යක්ෂ දෝශයක් මට ආවේශ වෙලා වගේ.,fear
පෙරේත ආත්මයක් මගේ ඇඳ උඩ වාඩි වෙලා.,fear
මැරුණ අය ආයෙත් එනවද දන්නේ නෑ.,fear
මුසල පාටයි මේ අහස.,fear
හොල්මන් සද්දයක් ඇහුණා.,fear
"ඇඟ පුරාම දාඩිය දාලා, උගුර කට තෙත් වෙලා, හොඳටම බය වෙලා.",fear
නපුරු හිනාවක් මට ඇහුණා.,fear
දොරට තට්ටු කරන සද්දෙට මම ගැස්සුණා.,fear
කවුදෝ මගේ නම කියනවා වගේ.,fear
කොඩිවිනේ හින්දා මට නිදාගන්න බෑ.,fear
මුළු ඇඟම වෙවුලනවා.,fear
මරණය ළඟයි වගේ දැනෙනවා.,fear
බෙල්ල කපල මරල දායිද කියලා බයයි.,fear
මේක නිකන් හොල්මන් ගෙදරක් වගේ.,fear
අඳුරට බය හිතෙනවා.,fear
ආවේශ උනා වගේ කෑගැහුවා.,fear
පෙරේත ආත්ම බැලූ බැල්මට පේනවා.,fear
මැරුණ අයගේ සුවඳ එනවා.,fear
මුසල පාට හඳ එළිය.,fear
හොල්මන් දැක්කා වගේ දැනෙනවා.,fear
ඇඟ සීතල වෙලා.,fear
මට සිහිය නැති වෙයි වගේ.,fear
කොඩිවිනේ මට බලපානවා.,fear
ඇඟ හිරිවැටෙනවා.,fear
සීතල සුළඟක් මාව බය කළා.,fear
කවුරුහරි මගේ ඇඳ ළඟ ඉන්නවා වගේ.,fear
මරණයේ සුවඳ එනවා.,fear
